Date,Status,Client_ID
9/4/2020,Completed,81
9/4/2020,Completed,85
9/4/2020,Completed,88
9/4/2020,Completed,89
9/4/2020,Completed,161
9/4/2020,Completed,162
9/4/2020,Completed,163
9/4/2020,Completed,165
9/4/2020,Completed,167
9/4/2020,Completed,169
9/4/2020,Completed,172
9/4/2020,Completed,173
9/4/2020,Completed,174
9/4/2020,Completed,175
9/8/2020,Completed,1
9/8/2020,Completed,4
9/8/2020,Completed,29
9/8/2020,Completed,32
9/8/2020,Completed,39
9/8/2020,Completed,59
9/8/2020,Completed,67
9/8/2020,Completed,69
9/8/2020,Completed,3
9/8/2020,Completed,21
9/8/2020,Completed,27
9/8/2020,Completed,46
9/8/2020,Completed,57
9/8/2020,Completed,83
9/8/2020,Completed,7
9/8/2020,Completed,17
9/8/2020,Completed,30
9/8/2020,Completed,61
9/8/2020,Completed,81
9/8/2020,Completed,166
9/8/2020,Completed,6
9/8/2020,Completed,10
9/8/2020,Completed,18
9/8/2020,Completed,31
9/8/2020,Completed,88
9/8/2020,Completed,96
9/8/2020,Completed,20
9/8/2020,Completed,33
9/8/2020,Completed,38
9/8/2020,Completed,41
9/8/2020,Completed,58
9/8/2020,Completed,74
9/8/2020,Completed,91
9/8/2020,Completed,171
9/8/2020,Completed,36
9/8/2020,Completed,50
9/8/2020,Completed,56
9/8/2020,Completed,62
9/8/2020,Completed,73
9/8/2020,Completed,87
9/8/2020,Completed,98
9/8/2020,Completed,168
9/8/2020,Completed,8
9/8/2020,Completed,26
9/8/2020,Completed,60
9/8/2020,Completed,90
9/8/2020,Completed,160
9/8/2020,Completed,170
9/8/2020,Completed,25
9/8/2020,Completed,35
9/8/2020,Completed,44
9/8/2020,Completed,49
9/8/2020,Completed,63
9/8/2020,Completed,75
9/8/2020,Completed,164
9/11/2020,Completed,22
9/11/2020,Completed,34
9/11/2020,Completed,65
9/11/2020,Completed,68
9/11/2020,Completed,85
9/11/2020,Completed,161
9/11/2020,Completed,163
9/11/2020,Completed,165
9/11/2020,Completed,174
9/11/2020,Completed,37
9/11/2020,Completed,54
9/11/2020,Completed,70
9/11/2020,Completed,76
9/11/2020,Completed,78
9/11/2020,Completed,94
9/11/2020,Completed,97
9/11/2020,Completed,40
9/11/2020,Completed,52
9/11/2020,Completed,53
9/11/2020,Completed,55
9/11/2020,Completed,79
9/11/2020,Completed,9
9/11/2020,Completed,11
9/11/2020,Completed,14
9/11/2020,Completed,19
9/11/2020,Completed,23
9/11/2020,Completed,77
9/11/2020,Completed,80
9/11/2020,Completed,84
9/11/2020,Completed,175
9/11/2020,Completed,169
9/11/2020,Completed,173
9/11/2020,Completed,15
9/11/2020,Completed,45
9/11/2020,Completed,47
9/11/2020,Completed,66
9/11/2020,Completed,71
9/11/2020,Completed,162
9/11/2020,Completed,167
9/11/2020,Completed,172
9/11/2020,Completed,5
9/11/2020,Completed,12
9/11/2020,Completed,16
9/11/2020,Completed,43
9/11/2020,Completed,48
9/11/2020,Completed,64
9/11/2020,Completed,72
9/11/2020,Completed,95
9/15/2020,Completed,1
9/15/2020,Completed,4
9/15/2020,Completed,29
9/15/2020,Completed,32
9/15/2020,Completed,39
9/15/2020,Completed,59
9/15/2020,Completed,67
9/15/2020,Completed,69
9/15/2020,Completed,3
9/15/2020,Completed,21
9/15/2020,Completed,27
9/15/2020,Completed,46
9/15/2020,Completed,57
9/15/2020,Completed,83
9/15/2020,Completed,7
9/15/2020,Completed,17
9/15/2020,Completed,30
9/15/2020,Completed,61
9/15/2020,Completed,81
9/15/2020,Completed,166
9/15/2020,Completed,6
9/15/2020,Completed,10
9/15/2020,Completed,18
9/15/2020,Completed,31
9/15/2020,Completed,88
9/15/2020,Completed,96
9/15/2020,Completed,20
9/15/2020,Completed,33
9/15/2020,Completed,38
9/15/2020,Completed,41
9/15/2020,Completed,58
9/15/2020,Completed,74
9/15/2020,Completed,91
9/15/2020,Completed,171
9/15/2020,Completed,36
9/15/2020,Completed,50
9/15/2020,Completed,56
9/15/2020,Completed,62
9/15/2020,Completed,73
9/15/2020,Completed,87
9/15/2020,Completed,98
9/15/2020,Completed,168
9/15/2020,Completed,8
9/15/2020,Completed,26
9/15/2020,Completed,60
9/15/2020,Completed,90
9/15/2020,Completed,160
9/15/2020,Completed,170
9/15/2020,Completed,25
9/15/2020,Completed,35
9/15/2020,Completed,44
9/15/2020,Completed,49
9/15/2020,Completed,63
9/15/2020,Completed,75
9/15/2020,Completed,99
9/15/2020,Completed,164
9/18/2020,Completed,22
9/18/2020,Completed,34
9/18/2020,Completed,65
9/18/2020,Completed,68
9/18/2020,Completed,85
9/18/2020,Completed,161
9/18/2020,Completed,163
9/18/2020,Completed,165
9/18/2020,Completed,174
9/18/2020,Completed,37
9/18/2020,Completed,54
9/18/2020,Completed,70
9/18/2020,Completed,76
9/18/2020,Completed,78
9/18/2020,Completed,94
9/18/2020,Completed,97
9/18/2020,Completed,40
9/18/2020,Completed,52
9/18/2020,Completed,53
9/18/2020,Completed,55
9/18/2020,Completed,79
9/18/2020,Completed,93
9/18/2020,Completed,9
9/18/2020,Completed,11
9/18/2020,Completed,14
9/18/2020,Completed,19
9/18/2020,Completed,23
9/18/2020,Completed,77
9/18/2020,Completed,80
9/18/2020,Completed,84
9/18/2020,Completed,175
9/18/2020,Completed,169
9/18/2020,Completed,173
9/18/2020,Completed,15
9/18/2020,Completed,45
9/18/2020,Completed,47
9/18/2020,Completed,66
9/18/2020,Completed,71
9/18/2020,Completed,162
9/18/2020,Completed,167
9/18/2020,Completed,172
9/18/2020,Completed,5
9/18/2020,Completed,12
9/18/2020,Completed,16
9/18/2020,Completed,43
9/18/2020,Completed,48
9/18/2020,Completed,64
9/18/2020,Completed,72
9/18/2020,Completed,95
9/22/2020,Completed,1
9/22/2020,Completed,3
9/22/2020,Completed,4
9/25/2020,Completed,5
9/22/2020,Completed,6
9/22/2020,Completed,7
9/22/2020,Completed,8
9/25/2020,Completed,9
9/22/2020,Completed,10
9/25/2020,Completed,11
9/25/2020,Completed,12
9/25/2020,Completed,14
9/25/2020,Completed,15
9/25/2020,Completed,16
9/22/2020,Completed,17
9/22/2020,Completed,18
9/25/2020,Completed,19
9/22/2020,Completed,20
9/22/2020,Completed,21
9/25/2020,Completed,22
9/25/2020,Completed,23
9/22/2020,Completed,25
9/22/2020,Completed,26
9/22/2020,Completed,27
9/22/2020,Completed,29
9/22/2020,Completed,30
9/22/2020,Completed,31
9/22/2020,Completed,32
9/22/2020,Completed,33
9/25/2020,Completed,34
9/22/2020,Completed,35
9/22/2020,Completed,36
9/25/2020,Completed,37
9/22/2020,Completed,38
9/22/2020,Completed,39
9/25/2020,Completed,40
9/22/2020,Completed,41
9/25/2020,Completed,43
9/22/2020,Completed,44
9/25/2020,Completed,45
9/22/2020,Completed,46
9/25/2020,Completed,47
9/25/2020,Completed,48
9/22/2020,Completed,49
9/22/2020,Completed,50
9/25/2020,Completed,52
9/25/2020,Completed,53
9/25/2020,Completed,54
9/25/2020,Completed,55
9/22/2020,Completed,56
9/22/2020,Completed,57
9/22/2020,Completed,58
9/22/2020,Completed,59
9/22/2020,Completed,60
9/22/2020,Completed,61
9/22/2020,Completed,62
9/22/2020,Completed,63
9/25/2020,Completed,64
9/25/2020,Completed,65
9/25/2020,Completed,66
9/22/2020,Completed,67
9/25/2020,Completed,68
9/22/2020,Completed,69
9/25/2020,Completed,70
9/25/2020,Completed,71
9/25/2020,Completed,72
9/22/2020,Completed,73
9/22/2020,Completed,74
9/22/2020,Completed,75
9/25/2020,Completed,76
9/25/2020,Completed,77
9/25/2020,Completed,78
9/25/2020,Completed,79
9/25/2020,Completed,80
9/22/2020,Completed,81
9/25/2020,Completed,85
9/22/2020,Completed,87
9/22/2020,Completed,88
9/22/2020,Completed,90
9/22/2020,Completed,91
9/22/2020,Completed,160
9/25/2020,Completed,161
9/25/2020,Completed,162
9/25/2020,Completed,163
9/22/2020,Completed,164
9/25/2020,Completed,165
9/22/2020,Completed,166
9/25/2020,Completed,167
9/22/2020,Completed,168
9/25/2020,Completed,169
9/22/2020,Completed,170
9/22/2020,Completed,171
9/25/2020,Completed,172
9/25/2020,Completed,173
9/25/2020,Completed,174
9/25/2020,Completed,175
9/25/2020,Completed,84
9/25/2020,Completed,94
9/25/2020,Completed,95
9/22/2020,Completed,96
9/25/2020,Completed,97
9/22/2020,Completed,98
9/25/2020,Completed,93
9/22/2020,Completed,99
9/25/2020,Completed,104
9/22/2020,Completed,101
9/29/2020,Completed,1
9/29/2020,Completed,4
9/29/2020,Completed,29
9/29/2020,Completed,32
9/29/2020,Completed,39
9/29/2020,Completed,67
9/29/2020,Completed,69
9/29/2020,Completed,3
9/29/2020,Completed,21
9/29/2020,Completed,27
9/29/2020,Completed,46
9/29/2020,Completed,57
9/29/2020,Completed,73
9/29/2020,Completed,100
9/29/2020,Completed,7
9/29/2020,Completed,17
9/29/2020,Completed,30
9/29/2020,Completed,61
9/29/2020,Completed,81
9/29/2020,Completed,166
9/29/2020,Completed,6
9/29/2020,Completed,10
9/29/2020,Completed,18
9/29/2020,Completed,31
9/29/2020,Completed,88
9/29/2020,Completed,96
9/29/2020,Completed,102
9/29/2020,Completed,20
9/29/2020,Completed,33
9/29/2020,Completed,38
9/29/2020,Completed,41
9/29/2020,Completed,58
9/29/2020,Completed,74
9/29/2020,Completed,91
9/29/2020,Completed,171
9/29/2020,Completed,36
9/29/2020,Completed,50
9/29/2020,Completed,56
9/29/2020,Completed,87
9/29/2020,Completed,98
9/29/2020,Completed,101
9/29/2020,Completed,168
9/29/2020,Completed,8
9/29/2020,Completed,26
9/29/2020,Completed,60
9/29/2020,Completed,90
9/29/2020,Completed,160
9/29/2020,Completed,170
9/29/2020,Completed,25
9/29/2020,Completed,35
9/29/2020,Completed,44
9/29/2020,Completed,49
9/29/2020,Completed,63
9/29/2020,Completed,75
9/29/2020,Completed,99
9/29/2020,Completed,164
10/2/2020,Completed,22
10/2/2020,Completed,34
10/2/2020,Completed,65
10/2/2020,Completed,68
10/2/2020,Completed,85
10/2/2020,Completed,161
10/2/2020,Completed,163
10/2/2020,Completed,165
10/2/2020,Completed,174
10/2/2020,Completed,37
10/2/2020,Completed,54
10/2/2020,Completed,70
10/2/2020,Completed,76
10/2/2020,Completed,78
10/2/2020,Completed,94
10/2/2020,Completed,97
10/2/2020,Completed,40
10/2/2020,Completed,52
10/2/2020,Completed,53
10/2/2020,Completed,55
10/2/2020,Completed,79
10/2/2020,Completed,93
10/2/2020,Completed,9
10/2/2020,Completed,11
10/2/2020,Completed,14
10/2/2020,Completed,19
10/2/2020,Completed,23
10/2/2020,Completed,77
10/2/2020,Completed,80
10/2/2020,Completed,84
10/2/2020,Completed,104
10/2/2020,Completed,175
10/2/2020,Completed,169
10/2/2020,Completed,173
10/2/2020,Completed,15
10/2/2020,Completed,45
10/2/2020,Completed,47
10/2/2020,Completed,66
10/2/2020,Completed,71
10/2/2020,Completed,162
10/2/2020,Completed,167
10/2/2020,Completed,172
10/2/2020,Completed,5
10/2/2020,Completed,12
10/2/2020,Completed,16
10/2/2020,Completed,43
10/2/2020,Completed,48
10/2/2020,Completed,64
10/2/2020,Completed,72
10/2/2020,Completed,95
10/6/2020,Completed,1
10/6/2020,Completed,4
10/6/2020,Completed,29
10/6/2020,Completed,32
10/6/2020,Completed,39
10/6/2020,Completed,67
10/6/2020,Completed,69
10/6/2020,Completed,3
10/6/2020,Completed,21
10/6/2020,Completed,27
10/6/2020,Completed,46
10/6/2020,Completed,57
10/6/2020,Completed,73
10/6/2020,Completed,100
10/6/2020,Completed,7
10/6/2020,Completed,17
10/6/2020,Completed,30
10/6/2020,Completed,61
10/6/2020,Completed,81
10/6/2020,Completed,166
10/6/2020,Completed,6
10/6/2020,Completed,10
10/6/2020,Completed,18
10/6/2020,Completed,31
10/6/2020,Completed,88
10/6/2020,Completed,96
10/6/2020,Completed,102
10/6/2020,Completed,20
10/6/2020,Completed,33
10/6/2020,Completed,38
10/6/2020,Completed,41
10/6/2020,Completed,74
10/6/2020,Completed,91
10/6/2020,Completed,171
10/6/2020,Completed,36
10/6/2020,Completed,50
10/6/2020,Completed,56
10/6/2020,Completed,87
10/6/2020,Completed,98
10/6/2020,Completed,101
10/6/2020,Completed,168
10/6/2020,Completed,8
10/6/2020,Completed,26
10/6/2020,Completed,60
10/6/2020,Completed,90
10/6/2020,Completed,160
10/6/2020,Completed,170
10/6/2020,Completed,25
10/6/2020,Completed,35
10/6/2020,Completed,44
10/6/2020,Completed,49
10/6/2020,Completed,63
10/6/2020,Completed,75
10/6/2020,Completed,99
10/6/2020,Completed,164
10/9/2020,Completed,22
10/9/2020,Completed,34
10/9/2020,Completed,65
10/9/2020,Completed,68
10/9/2020,Completed,85
10/9/2020,Completed,161
10/9/2020,Completed,163
10/9/2020,Completed,165
10/9/2020,Completed,174
10/9/2020,Completed,37
10/9/2020,Completed,54
10/9/2020,Completed,70
10/9/2020,Completed,76
10/9/2020,Completed,78
10/9/2020,Completed,94
10/9/2020,Completed,97
10/9/2020,Completed,40
10/9/2020,Completed,52
10/9/2020,Completed,53
10/9/2020,Completed,55
10/9/2020,Completed,79
10/9/2020,Completed,93
10/9/2020,Completed,9
10/9/2020,Completed,11
10/9/2020,Completed,14
10/9/2020,Completed,19
10/9/2020,Completed,23
10/9/2020,Completed,77
10/9/2020,Completed,80
10/9/2020,Completed,84
10/9/2020,Completed,104
10/9/2020,Completed,175
10/9/2020,Completed,169
10/9/2020,Completed,173
10/9/2020,Completed,15
10/9/2020,Completed,45
10/9/2020,Completed,47
10/9/2020,Completed,66
10/9/2020,Completed,71
10/9/2020,Completed,162
10/9/2020,Completed,167
10/9/2020,Completed,172
10/9/2020,Completed,5
10/9/2020,Completed,12
10/9/2020,Completed,16
10/9/2020,Completed,43
10/9/2020,Completed,48
10/9/2020,Completed,64
10/9/2020,Completed,72
10/9/2020,Completed,95
10/13/2020,Completed,67
10/13/2020,Completed,1
10/13/2020,Completed,4
10/13/2020,Completed,32
10/13/2020,Completed,29
10/13/2020,Completed,69
10/13/2020,Completed,39
10/13/2020,Completed,21
10/13/2020,Completed,57
10/13/2020,Completed,27
10/13/2020,Completed,100
10/13/2020,Completed,46
10/13/2020,Completed,3
10/13/2020,Completed,73
10/13/2020,Completed,17
10/13/2020,Completed,7
10/13/2020,Completed,81
10/13/2020,Completed,61
10/13/2020,Completed,30
10/13/2020,Completed,166
10/13/2020,Completed,31
10/13/2020,Completed,96
10/13/2020,Completed,6
10/13/2020,Completed,88
10/13/2020,Completed,18
10/13/2020,Completed,102
10/13/2020,Completed,10
10/13/2020,Completed,171
10/13/2020,Completed,20
10/13/2020,Completed,74
10/13/2020,Completed,91
10/13/2020,Completed,41
10/13/2020,Completed,33
10/13/2020,Completed,38
10/13/2020,Completed,56
10/13/2020,Completed,36
10/13/2020,Completed,87
10/13/2020,Completed,101
10/13/2020,Completed,168
10/13/2020,Completed,62
10/13/2020,Completed,50
10/13/2020,Completed,98
10/13/2020,Completed,26
10/13/2020,Completed,64
10/13/2020,Completed,8
10/13/2020,Completed,60
10/13/2020,Completed,160
10/13/2020,Completed,90
10/13/2020,Completed,170
10/13/2020,Completed,35
10/13/2020,Completed,164
10/13/2020,Completed,25
10/13/2020,Completed,75
10/13/2020,Completed,44
10/13/2020,Completed,99
10/13/2020,Completed,63
10/16/2020,Completed,161
10/16/2020,Completed,163
10/16/2020,Completed,165
10/16/2020,Completed,34
10/16/2020,Completed,65
10/16/2020,Completed,68
10/16/2020,Completed,22
10/16/2020,Completed,85
10/16/2020,Completed,174
10/16/2020,Completed,97
10/16/2020,Completed,78
10/16/2020,Completed,70
10/16/2020,Completed,106
10/16/2020,Completed,54
10/16/2020,Completed,76
10/16/2020,Completed,94
10/16/2020,Completed,37
10/16/2020,Completed,79
10/16/2020,Completed,93
10/16/2020,Completed,53
10/16/2020,Completed,55
10/16/2020,Completed,52
10/16/2020,Completed,40
10/16/2020,Completed,104
10/16/2020,Completed,175
10/16/2020,Completed,77
10/16/2020,Completed,11
10/16/2020,Completed,9
10/16/2020,Completed,19
10/16/2020,Completed,14
10/16/2020,Completed,84
10/16/2020,Completed,23
10/16/2020,Completed,80
10/16/2020,Completed,169
10/16/2020,Completed,173
10/16/2020,Completed,45
10/16/2020,Completed,172
10/16/2020,Completed,167
10/16/2020,Completed,47
10/16/2020,Completed,15
10/16/2020,Completed,162
10/16/2020,Completed,66
10/16/2020,Completed,71
10/16/2020,Completed,95
10/16/2020,Completed,13
10/16/2020,Completed,16
10/16/2020,Completed,5
10/16/2020,Completed,72
10/16/2020,Completed,43
10/16/2020,Completed,48
10/16/2020,Completed,12
10/16/2020,Completed,105
10/20/2020,Completed,67
10/20/2020,Completed,1
10/20/2020,Completed,4
10/20/2020,Completed,32
10/20/2020,Completed,29
10/20/2020,Completed,69
10/20/2020,Completed,39
10/20/2020,Completed,21
10/20/2020,Completed,57
10/20/2020,Completed,27
10/20/2020,Completed,100
10/20/2020,Completed,46
10/20/2020,Completed,3
10/20/2020,Completed,73
10/20/2020,Completed,17
10/20/2020,Completed,7
10/20/2020,Completed,81
10/20/2020,Completed,61
10/20/2020,Completed,30
10/20/2020,Completed,166
10/20/2020,Completed,31
10/20/2020,Completed,96
10/20/2020,Completed,6
10/20/2020,Completed,88
10/20/2020,Completed,18
10/20/2020,Completed,102
10/20/2020,Completed,10
10/20/2020,Completed,171
10/20/2020,Completed,20
10/20/2020,Completed,74
10/20/2020,Completed,91
10/20/2020,Completed,41
10/20/2020,Completed,33
10/20/2020,Completed,38
10/20/2020,Completed,56
10/20/2020,Completed,176
10/20/2020,Completed,36
10/20/2020,Completed,87
10/20/2020,Completed,101
10/20/2020,Completed,168
10/20/2020,Completed,50
10/20/2020,Completed,98
10/20/2020,Completed,26
10/20/2020,Completed,64
10/20/2020,Completed,8
10/20/2020,Completed,60
10/20/2020,Completed,160
10/20/2020,Completed,90
10/20/2020,Completed,170
10/20/2020,Completed,35
10/20/2020,Completed,25
10/20/2020,Completed,75
10/20/2020,Completed,44
10/20/2020,Completed,99
10/20/2020,Completed,63
10/23/2020,Completed,161
10/23/2020,Completed,163
10/23/2020,Completed,165
10/23/2020,Completed,34
10/23/2020,Completed,65
10/23/2020,Completed,68
10/23/2020,Completed,22
10/23/2020,Completed,85
10/23/2020,Completed,174
10/23/2020,Completed,97
10/23/2020,Completed,78
10/23/2020,Completed,70
10/23/2020,Completed,106
10/23/2020,Completed,54
10/23/2020,Completed,76
10/23/2020,Completed,94
10/23/2020,Completed,37
10/23/2020,Completed,93
10/23/2020,Completed,53
10/23/2020,Completed,55
10/23/2020,Completed,52
10/23/2020,Completed,40
10/23/2020,Completed,104
10/23/2020,Completed,175
10/23/2020,Completed,77
10/23/2020,Completed,11
10/23/2020,Completed,9
10/23/2020,Completed,19
10/23/2020,Completed,14
10/23/2020,Completed,84
10/23/2020,Completed,23
10/23/2020,Completed,80
10/23/2020,Completed,169
10/23/2020,Completed,173
10/23/2020,Completed,45
10/23/2020,Completed,172
10/23/2020,Completed,167
10/23/2020,Completed,47
10/23/2020,Completed,15
10/23/2020,Completed,162
10/23/2020,Completed,66
10/23/2020,Completed,71
10/23/2020,Completed,95
10/23/2020,Completed,16
10/23/2020,Completed,5
10/23/2020,Completed,72
10/23/2020,Completed,43
10/23/2020,Completed,48
10/23/2020,Completed,12
10/23/2020,Completed,105
10/27/2020,Completed,1
10/27/2020,Completed,4
10/27/2020,Completed,29
10/27/2020,Completed,32
10/27/2020,Completed,39
10/27/2020,Completed,67
10/27/2020,Completed,69
10/27/2020,Completed,3
10/27/2020,Completed,21
10/27/2020,Completed,27
10/27/2020,Completed,46
10/27/2020,Completed,57
10/27/2020,Completed,73
10/27/2020,Completed,100
10/27/2020,Completed,7
10/27/2020,Completed,17
10/27/2020,Completed,30
10/27/2020,Completed,61
10/27/2020,Completed,81
10/27/2020,Completed,166
10/27/2020,Completed,6
10/27/2020,Completed,10
10/27/2020,Completed,18
10/27/2020,Completed,31
10/27/2020,Completed,88
10/27/2020,Completed,96
10/27/2020,Completed,102
10/27/2020,Completed,20
10/27/2020,Completed,33
10/27/2020,Completed,38
10/27/2020,Completed,41
10/27/2020,Completed,74
10/27/2020,Completed,91
10/27/2020,Completed,171
10/27/2020,Completed,36
10/27/2020,Completed,50
10/27/2020,Completed,56
10/27/2020,Completed,87
10/27/2020,Completed,98
10/27/2020,Completed,101
10/27/2020,Completed,168
10/27/2020,Completed,176
10/27/2020,Completed,107
10/27/2020,Completed,8
10/27/2020,Completed,26
10/27/2020,Completed,60
10/27/2020,Completed,64
10/27/2020,Completed,90
10/27/2020,Completed,160
10/27/2020,Completed,170
10/27/2020,Completed,25
10/27/2020,Completed,35
10/27/2020,Completed,44
10/27/2020,Completed,63
10/27/2020,Completed,75
10/27/2020,Completed,99
10/30/2020,Completed,22
10/30/2020,Completed,34
10/30/2020,Completed,65
10/30/2020,Completed,68
10/30/2020,Completed,85
10/30/2020,Completed,161
10/30/2020,Completed,163
10/30/2020,Completed,165
10/30/2020,Completed,174
10/30/2020,Completed,37
10/30/2020,Completed,53
10/30/2020,Completed,54
10/30/2020,Completed,76
10/30/2020,Completed,78
10/30/2020,Completed,94
10/30/2020,Completed,97
10/30/2020,Completed,40
10/30/2020,Completed,52
10/30/2020,Completed,55
10/30/2020,Completed,70
10/30/2020,Completed,93
10/30/2020,Completed,106
10/30/2020,Completed,9
10/30/2020,Completed,11
10/30/2020,Completed,14
10/30/2020,Completed,19
10/30/2020,Completed,23
10/30/2020,Completed,77
10/30/2020,Completed,80
10/30/2020,Completed,84
10/30/2020,Completed,104
10/30/2020,Completed,175
10/30/2020,Completed,169
10/30/2020,Completed,173
10/30/2020,Completed,15
10/30/2020,Completed,45
10/30/2020,Completed,47
10/30/2020,Completed,66
10/30/2020,Completed,71
10/30/2020,Completed,162
10/30/2020,Completed,167
10/30/2020,Completed,172
10/30/2020,Completed,5
10/30/2020,Completed,12
10/30/2020,Completed,16
10/30/2020,Completed,43
10/30/2020,Completed,48
10/30/2020,Completed,72
10/30/2020,Completed,95
10/30/2020,Completed,105
11/3/2020,Completed,36
11/3/2020,Completed,171
11/3/2020,Completed,20
11/3/2020,Completed,74
11/3/2020,Completed,91
11/3/2020,Completed,41
11/3/2020,Completed,33
11/3/2020,Completed,109
11/3/2020,Completed,6
11/3/2020,Completed,38
11/3/2020,Completed,26
11/3/2020,Completed,35
11/3/2020,Completed,64
11/3/2020,Completed,25
11/3/2020,Completed,75
11/3/2020,Completed,63
11/3/2020,Completed,108
11/3/2020,Completed,160
11/3/2020,Completed,170
11/3/2020,Completed,56
11/3/2020,Completed,176
11/3/2020,Completed,87
11/3/2020,Completed,101
11/3/2020,Completed,168
11/3/2020,Completed,50
11/3/2020,Completed,98
11/3/2020,Completed,107
11/3/2020,Completed,27
11/3/2020,Completed,100
11/3/2020,Completed,46
11/3/2020,Completed,3
11/3/2020,Completed,8
11/3/2020,Completed,60
11/3/2020,Completed,73
11/3/2020,Completed,7
11/3/2020,Completed,31
11/3/2020,Completed,96
11/3/2020,Completed,61
11/3/2020,Completed,88
11/3/2020,Completed,18
11/3/2020,Completed,102
11/3/2020,Completed,10
11/3/2020,Completed,90
11/3/2020,Completed,21
11/3/2020,Completed,57
11/3/2020,Completed,67
11/3/2020,Completed,1
11/3/2020,Completed,4
11/3/2020,Completed,32
11/3/2020,Completed,29
11/3/2020,Completed,69
11/3/2020,Completed,39
11/6/2020,Completed,95
11/6/2020,Completed,16
11/6/2020,Completed,5
11/6/2020,Completed,72
11/6/2020,Completed,43
11/6/2020,Completed,48
11/6/2020,Completed,12
11/6/2020,Completed,17
11/6/2020,Completed,45
11/6/2020,Completed,172
11/6/2020,Completed,47
11/6/2020,Completed,15
11/6/2020,Completed,162
11/6/2020,Completed,66
11/6/2020,Completed,71
11/6/2020,Completed,30
11/6/2020,Completed,167
11/6/2020,Completed,44
11/6/2020,Completed,99
11/6/2020,Completed,161
11/6/2020,Completed,163
11/6/2020,Completed,165
11/6/2020,Completed,166
11/6/2020,Completed,97
11/6/2020,Completed,78
11/6/2020,Completed,53
11/6/2020,Completed,54
11/6/2020,Completed,76
11/6/2020,Completed,37
11/6/2020,Completed,94
11/6/2020,Completed,105
11/6/2020,Completed,93
11/6/2020,Completed,70
11/6/2020,Completed,55
11/6/2020,Completed,106
11/6/2020,Completed,52
11/6/2020,Completed,40
11/6/2020,Completed,104
11/6/2020,Completed,175
11/6/2020,Completed,77
11/6/2020,Completed,11
11/6/2020,Completed,9
11/6/2020,Completed,19
11/6/2020,Completed,14
11/6/2020,Completed,84
11/6/2020,Completed,23
11/6/2020,Completed,80
11/6/2020,Completed,81
11/6/2020,Completed,34
11/6/2020,Completed,65
11/6/2020,Completed,68
11/6/2020,Completed,22
11/6/2020,Completed,85
11/6/2020,Completed,174
11/6/2020,Completed,169
11/6/2020,Completed,173
11/10/2020,Completed,171
11/10/2020,Completed,20
11/10/2020,Completed,74
11/10/2020,Completed,91
11/10/2020,Completed,41
11/10/2020,Completed,33
11/10/2020,Completed,109
11/10/2020,Completed,6
11/10/2020,Completed,38
11/10/2020,Completed,76
11/10/2020,Completed,26
11/10/2020,Completed,35
11/10/2020,Completed,64
11/10/2020,Completed,25
11/10/2020,Completed,75
11/10/2020,Completed,63
11/10/2020,Completed,108
11/10/2020,Completed,160
11/10/2020,Completed,170
11/10/2020,Completed,56
11/10/2020,Completed,176
11/10/2020,Completed,36
11/10/2020,Completed,87
11/10/2020,Completed,101
11/10/2020,Completed,168
11/10/2020,Completed,50
11/10/2020,Completed,98
11/10/2020,Completed,107
11/10/2020,Completed,27
11/10/2020,Completed,100
11/10/2020,Completed,46
11/10/2020,Completed,3
11/10/2020,Completed,8
11/10/2020,Completed,60
11/10/2020,Completed,73
11/10/2020,Completed,7
11/10/2020,Completed,31
11/10/2020,Completed,96
11/10/2020,Completed,61
11/10/2020,Completed,18
11/10/2020,Completed,102
11/10/2020,Completed,10
11/10/2020,Completed,90
11/10/2020,Completed,21
11/10/2020,Completed,57
11/10/2020,Completed,67
11/10/2020,Completed,1
11/10/2020,Completed,4
11/10/2020,Completed,32
11/10/2020,Completed,29
11/10/2020,Completed,69
11/10/2020,Completed,39
11/13/2020,Completed,95
11/13/2020,Completed,16
11/13/2020,Completed,5
11/13/2020,Completed,72
11/13/2020,Completed,43
11/13/2020,Completed,48
11/13/2020,Completed,12
11/13/2020,Completed,17
11/13/2020,Completed,45
11/13/2020,Completed,172
11/13/2020,Completed,47
11/13/2020,Completed,15
11/13/2020,Completed,162
11/13/2020,Completed,66
11/13/2020,Completed,71
11/13/2020,Completed,30
11/13/2020,Completed,167
11/13/2020,Completed,44
11/13/2020,Completed,99
11/13/2020,Completed,161
11/13/2020,Completed,163
11/13/2020,Completed,165
11/13/2020,Completed,166
11/13/2020,Completed,97
11/13/2020,Completed,78
11/13/2020,Completed,110
11/13/2020,Completed,53
11/13/2020,Completed,54
11/13/2020,Completed,37
11/13/2020,Completed,94
11/13/2020,Completed,105
11/13/2020,Completed,93
11/13/2020,Completed,70
11/13/2020,Completed,55
11/13/2020,Completed,106
11/13/2020,Completed,52
11/13/2020,Completed,40
11/13/2020,Completed,104
11/13/2020,Completed,175
11/13/2020,Completed,77
11/13/2020,Completed,11
11/13/2020,Completed,9
11/13/2020,Completed,19
11/13/2020,Completed,14
11/13/2020,Completed,84
11/13/2020,Completed,23
11/13/2020,Completed,80
11/13/2020,Completed,81
11/13/2020,Completed,34
11/13/2020,Completed,65
11/13/2020,Completed,68
11/13/2020,Completed,22
11/13/2020,Completed,85
11/13/2020,Completed,174
11/13/2020,Completed,169
11/13/2020,Completed,173
11/17/2020,Completed,171
11/17/2020,Completed,20
